year,date,province,confirm,confirm_add,local_confirm_add,now_confirm,heal,dead,deadAdd,now_wzz,wzz_add
2021,06.20,北京,1075,2,-10,16,1050,9,0,0,-10
2021,06.21,北京,1075,0,-10,15,1051,9,0,0,-10
2021,06.22,北京,1075,0,-10,15,1051,9,0,0,-10
2021,06.23,北京,1075,0,-10,15,1051,9,0,0,-10
2021,06.24,北京,1076,1,-10,16,1051,9,0,0,-10
2021,06.25,北京,1076,0,-10,15,1052,9,0,0,-10
2021,06.26,北京,1077,1,-10,16,1052,9,0,0,-10
2021,06.27,北京,1078,1,-10,15,1054,9,0,0,-10
2021,06.28,北京,1078,0,-10,14,1055,9,0,0,-10
2021,06.29,北京,1078,0,-10,13,1056,9,0,0,-10
2021,06.30,北京,1078,0,-10,12,1057,9,0,0,-10
2021,07.01,北京,1078,0,-10,12,1057,9,0,0,-10
2021,07.02,北京,1078,0,-10,12,1057,9,0,0,-10
2021,07.03,北京,1078,0,-10,11,1058,9,0,0,-10
2021,07.04,北京,1078,0,-10,10,1059,9,0,0,-10
2021,07.05,北京,1078,0,-10,9,1060,9,0,0,-10
2021,07.06,北京,1078,0,-10,9,1060,9,0,0,-10
2021,07.07,北京,1078,0,-10,9,1060,9,0,0,-10
2021,07.08,北京,1078,0,-10,8,1061,9,0,0,-10
2021,07.09,北京,1078,0,-10,8,1061,9,0,0,-10
2021,07.10,北京,1078,0,-10,8,1061,9,0,0,-10
2021,07.11,北京,1078,0,-10,7,1062,9,0,0,-10
2021,07.12,北京,1079,1,-10,7,1063,9,0,0,-10
2021,07.13,北京,1079,0,-10,7,1063,9,0,0,-10
2021,07.14,北京,1079,0,-10,7,1063,9,0,0,-10
2021,07.15,北京,1079,0,-10,7,1063,9,0,0,-10
2021,07.16,北京,1079,0,-10,7,1063,9,0,0,-10
2021,07.17,北京,1083,4,-10,10,1064,9,0,0,-10
2021,07.18,北京,1083,4,-10,10,1064,9,0,0,-10
2021,07.19,北京,1085,1,-10,12,1064,9,0,0,-10
2021,07.20,北京,1085,0,-10,11,1065,9,0,0,-10
2021,07.21,北京,1085,0,-10,11,1065,9,0,0,-10
2021,07.22,北京,1085,0,-10,10,1066,9,0,0,-10
2021,07.23,北京,1085,0,-10,10,1066,9,0,0,-10
2021,07.24,北京,1085,0,-10,10,1066,9,0,0,-10
2021,07.25,北京,1086,1,-10,11,1066,9,0,0,-10
2021,07.26,北京,1086,1,-10,11,1066,9,0,0,-10
2021,07.27,北京,1087,1,-10,12,1066,9,0,0,-10
2021,07.28,北京,1088,1,-10,12,1067,9,0,0,-10
2021,07.29,北京,1089,2,-10,13,1067,9,0,0,-10
2021,07.30,北京,1089,1,-10,13,1067,9,0,0,-10
2021,07.31,北京,1089,0,-10,13,1067,9,0,0,-10
2021,08.01,北京,1095,6,-10,19,1067,9,0,1,-10
2021,08.02,北京,1096,7,-10,20,1067,9,0,1,-10
2021,08.03,北京,1096,0,-10,19,1068,9,0,1,-10
2021,08.04,北京,1099,3,-10,22,1068,9,0,1,-10
2021,08.05,北京,1099,0,-10,22,1068,9,0,1,-10
2021,08.06,北京,1099,0,-10,22,1068,9,0,1,-10
2021,08.07,北京,1099,0,-10,22,1068,9,0,1,-10
2021,08.08,北京,1102,3,-10,24,1069,9,0,1,-10
2021,08.09,北京,1102,0,-10,23,1070,9,0,0,-10
2021,08.10,北京,1103,1,-10,24,1070,9,0,0,-10
2021,08.11,北京,1103,0,-10,22,1072,9,0,0,-10
2021,08.12,北京,1103,0,-10,22,1072,9,0,0,-10
2021,08.13,北京,1103,0,-10,21,1073,9,0,0,-10
2021,08.14,北京,1103,0,-10,21,1073,9,0,0,-10
2021,08.15,北京,1105,2,-10,23,1073,9,0,0,-10
2021,08.16,北京,1105,0,-10,23,1073,9,0,0,-10
2021,08.17,北京,1107,2,-10,25,1073,9,0,0,-10
2021,08.18,北京,1108,1,-10,23,1076,9,0,0,-10
2021,08.19,北京,1110,2,-10,23,1078,9,0,0,-10
2021,08.20,北京,1112,2,-10,25,1078,9,0,0,-10
2021,08.21,北京,1113,1,-10,26,1078,9,0,0,-10
2021,08.22,北京,1115,2,-10,28,1078,9,0,0,-10
2021,08.23,北京,1115,0,-10,28,1078,9,0,0,-10
2021,08.24,北京,1115,0,-10,27,1079,9,0,0,-10
2021,08.25,北京,1115,0,-10,26,1080,9,0,0,-10
2021,08.26,北京,1115,0,-10,25,1081,9,0,0,-10
2021,08.27,北京,1115,0,-10,23,1083,9,0,0,-10
2021,08.28,北京,1115,0,-10,22,1084,9,0,0,-10
2021,08.29,北京,1115,0,-10,22,1084,9,0,0,-10
2021,08.30,北京,1116,1,-10,23,1084,9,0,0,-10
2021,08.31,北京,1117,1,-10,24,1084,9,0,0,-10
2021,09.01,北京,1117,0,-10,23,1085,9,0,0,-10
2021,09.02,北京,1117,0,-10,22,1086,9,0,0,-10
2021,09.03,北京,1117,0,-10,19,1089,9,0,0,-10
2021,09.04,北京,1118,1,-10,20,1089,9,0,0,-10
2021,09.05,北京,1118,0,-10,20,1089,9,0,0,-10
2021,09.06,北京,1118,0,-10,20,1089,9,0,0,-10
2021,09.07,北京,1118,0,-10,17,1092,9,0,0,-10
2021,09.08,北京,1118,0,-10,16,1093,9,0,0,-10
2021,09.09,北京,1118,0,-10,16,1093,9,0,0,-10
2021,09.10,北京,1118,0,-10,14,1095,9,0,0,-10
2021,09.11,北京,1118,0,-10,14,1095,9,0,0,-10
2021,09.12,北京,1118,0,-10,12,1097,9,0,0,-10
2021,09.13,北京,1119,1,-10,13,1097,9,0,0,-10
2021,09.14,北京,1119,0,-10,13,1097,9,0,0,-10
2021,09.15,北京,1119,0,-10,13,1097,9,0,0,-10
2021,09.16,北京,1119,0,-10,11,1099,9,0,0,-10
2021,09.17,北京,1119,0,-10,9,1101,9,0,0,-10
2021,09.18,北京,1119,0,-10,9,1101,9,0,0,-10
2021,09.19,北京,1119,0,-10,8,1102,9,0,0,-10
2021,09.20,北京,1119,0,-10,7,1103,9,0,0,-10
2021,09.21,北京,1119,0,-10,7,1103,9,0,0,-10
2021,09.22,北京,1119,0,-10,7,1103,9,0,0,-10
2021,09.23,北京,1119,0,-10,7,1103,9,0,0,-10
2021,09.24,北京,1120,1,-10,8,1103,9,0,0,-10
2021,09.25,北京,1120,1,-10,8,1103,9,0,0,-10
2021,09.26,北京,1123,3,-10,11,1103,9,0,0,-10
2021,09.27,北京,1123,0,-10,11,1103,9,0,0,-10
2021,09.28,北京,1123,0,-10,11,1103,9,0,0,-10
2021,09.29,北京,1124,1,-10,12,1103,9,0,0,-10
2021,10.01,北京,1124,0,-10,12,1103,9,0,0,-10
2021,10.02,北京,1124,0,-10,11,1104,9,0,0,-10
2021,10.03,北京,1125,1,-10,12,1104,9,0,0,-10
2021,10.04,北京,1125,0,-10,12,1104,9,0,0,-10
2021,10.05,北京,1125,0,-10,12,1104,9,0,0,-10
2021,10.06,北京,1126,1,-10,13,1104,9,0,0,-10
2021,10.07,北京,1126,0,-10,13,1104,9,0,0,-10
2021,10.08,北京,1126,0,-10,13,1104,9,0,0,-10
2021,10.09,北京,1126,0,-10,10,1107,9,0,0,-10
2021,10.10,北京,1126,0,-10,9,1108,9,0,0,-10
2021,10.11,北京,1126,0,-10,9,1108,9,0,0,-10
2021,10.12,北京,1127,1,-10,10,1108,9,0,0,-10
2021,10.13,北京,1127,0,-10,9,1109,9,0,0,-10
2021,10.14,北京,1127,0,-10,9,1109,9,0,0,-10
2021,10.15,北京,1127,0,-10,8,1110,9,0,0,-10
2021,10.16,北京,1128,1,-10,9,1110,9,0,0,-10
2021,10.17,北京,1128,0,-10,9,1110,9,0,0,-10
2021,10.18,北京,1128,0,-10,8,1111,9,0,0,-10
2021,10.19,北京,1129,1,-10,9,1111,9,0,0,-10
2021,10.20,北京,1129,0,-10,9,1111,9,0,0,-10
2021,10.21,北京,1130,1,-10,10,1111,9,0,0,-10
2021,10.22,北京,1136,6,-10,16,1111,9,0,0,-10
2021,10.23,北京,1141,5,-10,20,1112,9,0,0,-10
2021,10.24,北京,1143,2,-10,21,1113,9,0,1,-10
2021,10.25,北京,1147,4,-10,25,1113,9,0,2,-10
2021,10.26,北京,1150,3,-10,28,1113,9,0,2,-10
2021,10.27,北京,1154,4,-10,32,1113,9,0,2,-10
2021,10.28,北京,1157,3,-10,35,1113,9,0,2,-10
2021,10.29,北京,1161,4,-10,39,1113,9,0,2,-10
2021,10.30,北京,1162,1,-10,39,1114,9,0,2,-10
2021,10.31,北京,1162,0,-10,38,1115,9,0,2,-10
2021,11.01,北京,1164,2,-10,39,1116,9,0,2,-10
2021,11.02,北京,1173,9,-10,48,1116,9,0,2,-10
2021,11.03,北京,1173,0,-10,47,1117,9,0,2,-10
2021,11.04,北京,1173,0,-10,46,1118,9,0,2,-10
2021,11.05,北京,1173,0,-10,46,1118,9,0,2,-10
2021,11.06,北京,1174,1,-10,46,1119,9,0,2,-10
2021,11.07,北京,1175,1,-10,45,1121,9,0,2,-10
2021,11.08,北京,1176,1,-10,46,1121,9,0,2,-10
2021,11.09,北京,1177,1,-10,47,1121,9,0,2,-10
2021,11.10,北京,1183,6,-10,53,1121,9,0,2,-10
2021,11.11,北京,1183,6,-10,46,1128,9,0,3,-10
2021,11.12,北京,1185,2,-10,46,1130,9,0,3,-10
2021,11.13,北京,1185,0,-10,41,1135,9,0,3,-10
2021,11.14,北京,1185,0,-10,38,1138,9,0,3,-10
2021,11.15,北京,1186,1,-10,36,1141,9,0,3,-10
2021,11.16,北京,1187,1,-10,32,1146,9,0,3,-10
2021,11.17,北京,1190,3,-10,32,1149,9,0,3,-10
2021,11.18,北京,1190,0,-10,32,1149,9,0,3,-10
2021,11.19,北京,1190,0,-10,27,1154,9,0,3,-10
2021,11.20,北京,1191,1,-10,27,1155,9,0,3,-10
2021,11.21,北京,1191,0,-10,22,1160,9,0,3,-10
2021,11.22,北京,1191,0,-10,20,1162,9,0,3,-10
2021,11.23,北京,1191,0,-10,13,1169,9,0,3,-10
2021,11.24,北京,1191,0,-10,13,1169,9,0,3,-10
2021,11.25,北京,1191,0,-10,10,1172,9,0,3,-10
2021,11.26,北京,1191,0,-10,10,1172,9,0,3,-10
2021,11.27,北京,1191,0,-10,10,1172,9,0,3,-10
2021,11.28,北京,1191,0,-10,10,1172,9,0,3,-10
2021,11.29,北京,1191,0,-10,9,1173,9,0,3,-10
2021,11.30,北京,1191,0,-10,8,1174,9,0,3,-10
2021,12.01,北京,1191,0,-10,8,1174,9,0,3,-10
2021,12.02,北京,1194,3,-10,10,1175,9,0,3,-10
2021,12.03,北京,1194,0,-10,9,1176,9,0,3,-10
2021,12.04,北京,1194,0,-10,9,1176,9,0,3,-10
2021,12.05,北京,1194,0,-10,8,1177,9,0,3,-10
2021,12.06,北京,1195,1,-10,9,1177,9,0,3,-10
2021,12.07,北京,1195,0,-10,8,1178,9,0,3,-10
2021,12.08,北京,1195,0,-10,7,1179,9,0,3,-10
2021,12.09,北京,1196,1,-10,8,1179,9,0,3,-10
2021,12.10,北京,1196,0,-10,8,1179,9,0,3,-10
2021,12.11,北京,1196,0,-10,8,1179,9,0,3,-10
2021,12.12,北京,1198,2,-10,10,1179,9,0,3,-10
2021,12.13,北京,1198,0,-10,10,1179,9,0,3,-10
2021,12.14,北京,1198,0,-10,10,1179,9,0,3,-10
2021,12.15,北京,1198,0,-10,10,1179,9,0,3,-10
2021,12.16,北京,1199,1,-10,11,1179,9,0,3,-10
2021,12.17,北京,1200,1,-10,12,1179,9,0,3,-10
2021,12.18,北京,1200,0,-10,12,1179,9,0,3,-10
2021,12.19,北京,1204,4,-10,16,1179,9,0,3,-10
2021,12.20,北京,1205,1,-10,16,1180,9,0,3,-10
2021,12.21,北京,1205,0,-10,16,1180,9,0,3,-10
2021,12.22,北京,1205,0,-10,16,1180,9,0,3,-10
2021,12.23,北京,1205,0,-10,16,1180,9,0,3,-10
2021,12.24,北京,1205,0,-10,14,1182,9,0,3,-10
2021,12.25,北京,1206,1,-10,14,1183,9,0,3,-10
2021,12.26,北京,1208,2,-10,15,1184,9,0,3,-10
2021,12.27,北京,1208,0,-10,15,1184,9,0,3,-10
2021,12.28,北京,1208,0,-10,14,1185,9,0,3,-10
2021,12.29,北京,1209,1,-10,14,1186,9,0,3,-10
2021,12.30,北京,1209,0,-10,13,1187,9,0,3,-10
2021,12.31,北京,1211,2,-10,12,1190,9,0,3,-10
2022,01.01,北京,1211,0,-10,10,1192,9,0,0,-10
2022,01.02,北京,1215,4,-10,13,1193,9,0,0,-10
2022,01.03,北京,1215,0,-10,12,1194,9,0,0,-10
2022,01.04,北京,1216,1,-10,12,1195,9,0,0,-10
2022,01.05,北京,1216,0,-10,12,1195,9,0,0,-10
2022,01.06,北京,1217,1,-10,12,1196,9,0,0,-10
2022,01.07,北京,1217,0,-10,11,1197,9,0,0,-10
2022,01.08,北京,1218,1,-10,10,1199,9,0,0,-10
2022,01.09,北京,1218,0,-10,10,1199,9,0,0,-10
2022,01.10,北京,1219,1,-10,11,1199,9,0,0,-10
2022,01.11,北京,1221,2,-10,13,1199,9,0,0,-10
2022,01.12,北京,1222,1,-10,13,1200,9,0,0,-10
2022,01.13,北京,1223,1,-10,12,1202,9,0,0,-10
2022,01.14,北京,1223,0,-10,12,1202,9,0,0,-10
2022,01.15,北京,1224,2,-10,13,1202,9,0,0,-10
2022,01.16,北京,1226,2,-10,15,1202,9,0,0,-10
2022,01.17,北京,1230,4,-10,18,1203,9,0,0,-10
2022,01.18,北京,1236,6,-10,24,1203,9,0,1,-10
2022,01.19,北京,1240,4,-10,28,1203,9,0,0,-10
2022,01.20,北京,1247,7,-10,34,1204,9,0,0,-10
2022,01.21,北京,1258,11,-10,45,1204,9,0,6,-10
2022,01.22,北京,1267,9,-10,52,1206,9,0,9,-10
2022,01.23,北京,1274,7,-10,56,1209,9,0,11,-10
2022,01.24,北京,1282,8,-10,64,1209,9,0,12,-10
2022,01.25,北京,1297,15,-10,79,1209,9,0,17,-10
2022,01.26,北京,1303,6,-10,85,1209,9,0,16,-10
2022,01.27,北京,1313,10,-10,92,1212,9,0,17,-10
2022,01.28,北京,1318,5,-10,88,1221,9,0,17,-10
2022,01.29,北京,1341,23,-10,105,1227,9,0,17,-10
2022,01.30,北京,1344,3,-10,104,1231,9,0,17,-10
2022,01.31,北京,1348,4,-10,103,1236,9,0,18,-10
2022,02.01,北京,1351,3,-10,104,1238,9,0,18,-10
2022,02.02,北京,1355,4,-10,108,1238,9,0,18,-10
2022,02.03,北京,1357,2,-10,107,1241,9,0,18,-10
2022,02.03,北京,1356,5,-10,109,1238,9,0,18,-10
2022,02.04,北京,1358,1,-10,105,1244,9,0,18,-10
2022,02.05,北京,1359,1,-10,104,1246,9,0,18,-10
2022,02.06,北京,1363,4,-10,106,1248,9,0,18,-10
2022,02.07,北京,1364,1,-10,103,1252,9,0,18,-10
2022,02.08,北京,1365,1,-10,96,1260,9,0,18,-10
2022,02.09,北京,1365,0,-10,91,1265,9,0,18,-10
2022,02.10,北京,1365,0,-10,79,1277,9,0,18,-10
2022,02.11,北京,1365,0,-10,70,1286,9,0,18,-10
2022,02.12,北京,1367,2,-10,60,1298,9,0,18,-10
2022,02.13,北京,1367,0,-10,47,1311,9,0,18,-10
2022,02.14,北京,1368,1,-10,39,1320,9,0,18,-10
2022,02.15,北京,1368,0,-10,32,1327,9,0,18,-10
2022,02.16,北京,1368,0,-10,25,1334,9,0,18,-10
2022,02.17,北京,1368,0,-10,23,1336,9,0,18,-10
2022,02.18,北京,1372,4,-10,25,1338,9,0,18,-10
2022,02.19,北京,1378,6,-10,28,1341,9,0,18,-10
2022,02.20,北京,1387,9,-10,35,1343,9,0,18,-10
2022,02.21,北京,1395,8,-10,41,1345,9,0,18,-10
2022,02.22,北京,1413,18,-10,56,1348,9,0,18,-10
2022,02.23,北京,1422,9,-10,65,1348,9,0,18,-10
2022,02.24,北京,1432,10,-10,74,1349,9,0,18,-10
2022,02.25,北京,1437,5,-10,75,1353,9,0,18,-10
2022,02.26,北京,1447,10,-10,81,1357,9,0,18,-10
2022,02.27,北京,1467,20,-10,101,1357,9,0,18,-10
2022,02.28,北京,1479,12,-10,109,1361,9,0,18,-10
2022,03.01,北京,1484,5,-10,113,1362,9,0,18,-10
2022,03.02,北京,1495,11,-10,121,1365,9,0,18,-10
2022,03.03,北京,1504,9,-10,125,1370,9,0,18,-10
2022,03.04,北京,1513,9,-10,129,1375,9,0,18,-10
2022,03.05,北京,1526,13,-10,138,1379,9,0,18,-10
2022,03.06,北京,1532,6,-10,140,1383,9,0,18,-10
2022,03.07,北京,1554,22,-10,157,1388,9,0,18,-10
2022,03.08,北京,1565,11,-10,162,1394,9,0,18,-10
2022,03.09,北京,1583,18,-10,169,1405,9,0,19,-10
2022,03.10,北京,1603,20,-10,180,1414,9,0,20,-10
2022,03.11,北京,1609,6,-10,178,1422,9,0,20,-10
2022,03.12,北京,1615,6,-10,176,1430,9,0,19,-10
2022,03.13,北京,1636,9,-10,192,1435,9,0,21,-10
2022,03.14,北京,1651,15,-10,191,1451,9,0,21,-10
2022,03.15,北京,1654,3,-10,194,1451,9,0,22,-10
2022,03.16,北京,1675,12,-10,198,1468,9,0,22,-10
2022,03.17,北京,1689,14,-10,202,1478,9,0,23,-10
2022,03.18,北京,1700,11,-10,195,1496,9,0,23,-10
2022,03.19,北京,1715,15,-10,195,1511,9,0,23,-10
2022,03.20,北京,1723,8,-10,187,1527,9,0,5,-10
2022,03.21,北京,1733,10,-10,189,1535,9,0,5,-10
2022,03.22,北京,1738,5,-10,186,1543,9,0,5,-10
2022,03.23,北京,1742,4,-10,166,1567,9,0,5,-10
2022,03.24,北京,1747,5,-10,141,1597,9,0,5,-10
2022,03.25,北京,1755,8,-10,138,1608,9,0,6,-10
2022,03.26,北京,1757,2,-10,128,1620,9,0,6,-10
2022,03.27,北京,1759,2,-10,117,1633,9,0,6,-10
2022,03.28,北京,1762,3,-10,104,1649,9,0,6,-10
2022,03.29,北京,1765,3,-10,92,1664,9,0,6,-10
2022,03.30,北京,1767,2,-10,83,1675,9,0,6,-10
2022,03.31,北京,1769,2,-10,73,1687,9,0,6,-10
2022,04.01,北京,1777,8,-10,66,1702,9,0,6,-10
2022,04.02,北京,1777,0,-10,58,1710,9,0,6,-10
2022,04.03,北京,1781,4,-10,54,1718,9,0,6,-10
2022,04.04,北京,1791,10,-10,59,1723,9,0,7,-10
2022,04.05,北京,1795,4,-10,60,1726,9,0,8,-10
2022,04.06,北京,1800,5,-10,58,1733,9,0,7,-10
2022,04.07,北京,1809,9,-10,64,1736,9,0,7,-10
2022,04.08,北京,1817,8,-10,71,1737,9,0,8,-10
2022,04.09,北京,1819,10,-10,67,1743,9,0,8,-10
2022,04.10,北京,1822,1,-10,67,1746,9,0,9,-10
2022,04.11,北京,1826,4,-10,70,1747,9,0,9,-10
2022,04.12,北京,1826,0,-10,67,1750,9,0,9,-10
2022,04.13,北京,1828,2,-10,66,1753,9,0,9,-10
2022,04.14,北京,1831,3,-10,67,1755,9,0,9,-10
2022,04.15,北京,1832,1,-10,61,1762,9,0,9,-10
2022,04.16,北京,1832,0,-10,57,1766,9,0,9,-10
2022,04.17,北京,1839,7,-10,57,1773,9,0,9,-10
2022,04.18,北京,1842,3,-10,51,1782,9,0,9,-10
2022,04.19,北京,1844,2,-10,50,1785,9,0,9,-10
2022,04.20,北京,1845,1,-10,49,1787,9,0,9,-10
2022,04.21,北京,1846,1,-10,47,1790,9,0,9,-10
2022,04.22,北京,1854,8,-10,52,1793,9,0,9,-10
2022,04.23,北京,1876,22,-10,68,1799,9,0,9,-10
2022,04.24,北京,1891,15,-10,78,1804,9,0,14,-10
2022,04.25,北京,1923,32,-10,108,1806,9,0,15,-10
2022,04.26,北京,1954,31,-10,136,1809,9,0,18,-10
2022,04.27,北京,2003,49,-10,184,1810,9,0,18,-10
2022,04.28,北京,2033,30,-10,214,1810,9,0,20,-10
2022,04.29,北京,2102,50,-10,279,1814,9,0,27,-10
2022,04.30,北京,2155,53,-10,319,1827,9,0,33,-10
2022,05.01,北京,2191,36,-10,345,1837,9,0,40,-10
2022,05.02,北京,2242,51,-10,391,1842,9,0,51,-10
2022,05.03,北京,2289,47,-10,430,1850,9,0,56,-10
2022,05.04,北京,2332,43,-10,453,1870,9,0,64,-10
2022,05.05,北京,2387,55,-10,502,1876,9,0,81,-10
2022,05.06,北京,2433,46,-10,532,1892,9,0,85,-10
2022,05.07,北京,2477,44,-10,566,1902,9,0,103,-10
2022,05.08,北京,2510,33,-10,586,1915,9,0,124,-10
2022,05.09,北京,2572,62,-10,622,1941,9,0,134,-10
2022,05.10,北京,2597,25,-10,605,1983,9,0,145,13
2022,05.11,北京,2632,35,-10,595,2028,9,0,155,11
2022,05.12,北京,2675,43,-10,545,2121,9,0,160,8
2022,05.13,北京,2707,32,32,538,2160,9,0,183,24
2022,05.14,北京,2740,33,33,516,2215,9,0,184,8
2022,05.15,北京,2779,39,39,514,2256,9,0,194,15
2022,05.16,北京,2822,43,43,500,2313,9,0,195,9
2022,05.17,北京,2874,52,52,501,2364,9,0,203,17
2022,05.18,北京,2924,50,50,520,2395,9,0,206,5
2022,05.19,北京,2975,51,50,532,2434,9,0,218,12
2022,05.20,北京,3033,58,58,543,2481,9,0,228,12
2022,05.21,北京,3085,52,52,549,2527,9,0,236,9
2022,05.22,北京,3168,83,83,590,2569,9,0,252,16
2022,05.23,北京,3209,41,41,592,2608,9,0,257,7
2022,05.24,北京,3250,41,41,601,2640,9,0,263,6
2022,05.25,北京,3287,37,36,602,2676,9,0,270,9
2022,05.26,北京,3310,23,22,594,2707,9,0,275,7
2022,05.27,北京,3330,20,18,571,2750,9,0,280,6
2022,05.28,北京,3344,14,14,535,2800,9,0,285,7
2022,05.29,北京,3352,8,8,493,2850,9,0,291,4
2022,05.30,北京,3368,16,16,472,2887,9,0,290,2
2022,05.31,北京,3382,14,14,446,2927,9,0,290,1
2022,06.01,北京,3393,11,22,396,2988,9,0,293,3
2022,06.02,北京,3401,8,8,351,3041,9,0,300,7
2022,06.03,北京,3410,9,5,308,3093,9,0,300,1
2022,06.04,北京,3427,17,16,281,3137,9,0,301,3
2022,06.05,北京,3432,5,5,248,3175,9,0,301,1
2022,06.06,北京,3432,0,0,206,3217,9,0,303,2
2022,06.07,北京,3436,4,4,181,3246,9,0,306,4
2022,06.08,北京,3438,2,1,157,3272,9,0,305,0
2022,06.09,北京,3447,9,7,147,3291,9,0,306,1
2022,06.10,北京,3486,39,36,159,3318,9,0,330,25
2022,06.11,北京,3520,34,34,169,3342,9,0,360,31
2022,06.12,北京,3549,29,29,181,3359,9,0,381,22
2022,06.13,北京,3591,42,42,217,3365,9,0,427,32
2022,06.14,北京,3616,25,25,230,3377,9,0,465,38
2022,06.15,北京,3631,15,14,229,3393,9,0,469,4
2022,06.16,北京,3644,13,11,232,3403,9,0,479,11
2022,06.17,北京,3646,2,1,219,3418,9,0,493,8
2022,06.18,北京,3647,1,0,216,3422,9,0,494,1
2022,06.19,北京,3651,4,4,211,3431,9,0,495,1
2022,06.20,北京,3655,4,6,206,3440,9,0,496,2
2022,06.21,北京,3660,5,4,192,3459,9,0,500,2
2022,06.22,北京,3664,4,3,157,3498,9,0,461,0
2022,06.23,北京,3669,5,1,133,3527,9,0,463,2
2022,06.24,北京,3671,2,2,112,3550,9,0,444,0
2022,06.25,北京,3672,1,1,94,3569,9,0,444,0
2022,06.26,北京,3678,3,3,78,3591,9,0,429,1
2022,06.27,北京,3679,1,0,57,3613,9,0,413,0
2022,06.28,北京,3680,1,0,46,3625,9,0,409,1
2022,06.29,北京,3683,3,1,39,3635,9,0,389,0
2022,06.30,北京,3683,0,0,33,3641,9,0,382,0
2022,07.01,北京,3683,0,0,27,3647,9,0,382,0
2022,07.02,北京,3684,1,0,23,3652,9,0,376,0
2022,07.03,北京,3685,1,0,19,3657,9,0,376,0
2022,07.04,北京,3689,4,3,19,3661,9,0,376,0
2022,07.05,北京,3696,7,5,26,3661,9,0,378,1
2022,07.06,北京,3702,6,4,27,3666,9,0,378,0
2022,07.07,北京,3702,0,0,25,3668,9,0,378,0
2022,07.08,北京,3705,3,3,27,3669,9,0,378,0
2022,07.09,北京,3708,3,0,25,3674,9,0,378,0
2022,07.10,北京,3710,2,1,27,3674,9,0,378,0
2022,07.11,北京,3710,0,0,25,3676,9,0,375,0
2022,07.12,北京,3710,0,0,24,3677,9,0,375,0
2022,07.13,北京,3710,0,0,23,3678,9,0,374,0
2022,07.14,北京,3710,0,0,22,3679,9,0,374,0
2022,07.15,北京,3712,2,0,24,3679,9,0,372,0
2022,07.16,北京,3714,2,0,21,3684,9,0,372,0
2022,07.17,北京,3715,1,0,15,3691,9,0,372,0
2022,07.18,北京,3719,4,0,18,3692,9,0,373,1
2022,07.19,北京,3722,3,1,17,3696,9,0,373,0
2022,07.20,北京,3724,2,0,19,3696,9,0,373,0
2022,07.21,北京,3727,3,0,20,3698,9,0,373,0
2022,07.22,北京,3729,2,1,20,3700,9,0,373,0
2022,07.23,北京,3731,2,0,21,3701,9,0,373,0
2022,07.24,北京,3736,5,1,22,3705,9,0,372,0
2022,07.25,北京,3738,2,0,23,3706,9,0,368,0
2022,07.26,北京,3738,0,0,23,3706,9,0,367,0
2022,07.27,北京,3738,0,0,19,3710,9,0,365,0
2022,07.28,北京,3740,2,0,16,3715,9,0,363,0
2022,07.29,北京,3745,5,0,21,3715,9,0,363,0
2022,07.30,北京,3749,4,0,23,3717,9,0,363,0
2022,07.31,北京,3755,6,1,26,3720,9,0,363,0
2022,08.01,北京,3758,3,0,27,3722,9,0,363,0
2022,08.02,北京,3764,6,0,31,3724,9,0,363,0
2022,08.03,北京,3765,1,0,30,3726,9,0,364,1
2022,08.04,北京,3768,3,0,31,3728,9,0,364,0
2022,08.05,北京,3773,5,0,34,3730,9,0,364,0
2022,08.06,北京,3784,11,1,40,3735,9,0,364,0
2022,08.07,北京,3790,6,2,45,3736,9,0,363,0
2022,08.08,北京,3799,9,0,50,3740,9,0,360,0
2022,08.09,北京,3803,4,0,50,3744,9,0,357,0
2022,08.10,北京,3812,9,2,51,3752,9,0,353,0
2022,08.11,北京,3816,4,0,51,3756,9,0,353,0
2022,08.12,北京,3825,9,0,57,3759,9,0,353,0
2022,08.13,北京,3840,15,0,67,3764,9,0,353,0
2022,08.14,北京,3856,16,0,74,3773,9,0,353,0
2022,08.15,北京,3872,16,3,81,3782,9,0,356,1
2022,08.16,北京,3894,22,1,99,3786,9,0,357,1
2022,08.17,北京,3905,11,4,102,3794,9,0,358,1
2022,08.18,北京,3910,5,1,100,3801,9,0,358,0
2022,08.19,北京,3924,14,4,108,3807,9,0,359,1
2022,08.20,北京,3934,10,1,114,3811,9,0,359,0
2022,08.21,北京,3944,10,0,116,3819,9,0,359,0
2022,08.22,北京,3947,3,0,115,3823,9,0,359,0
2022,08.23,北京,3950,3,0,109,3832,9,0,359,0
2022,08.24,北京,3952,2,0,95,3848,9,0,359,0
2022,08.25,北京,3956,4,0,87,3860,9,0,359,0
2022,08.26,北京,3964,8,3,81,3874,9,0,359,0
2022,08.27,北京,3969,5,2,67,3893,9,0,360,1
2022,08.28,北京,3971,2,1,56,3906,9,0,360,0
2022,08.29,北京,3974,3,0,48,3917,9,0,360,0
2022,08.30,北京,3978,4,1,46,3923,9,0,360,0
2022,08.31,北京,3982,4,3,44,3929,9,0,360,0
2022,09.01,北京,3984,2,1,42,3933,9,0,360,0
2022,09.02,北京,3992,8,1,47,3936,9,0,361,1
2022,09.03,北京,3999,7,1,42,3948,9,0,361,0
2022,09.04,北京,4002,3,0,40,3953,9,0,361,0
2022,09.05,北京,4007,5,1,39,3959,9,0,361,0
